timestamp,qmi_timestamp,mav_timestamp,gps_status_timestamp,mavlink_age_ms,fc_time_boot_ms,gps_lat,gps_lon,altitude_msl_m,relative_altitude_m,ground_speed_mps,heading_deg,gps_fix_type,satellites_visible,fc_sysid,fc_armed,qmi_device,wan_interface,apn,packet_session,registration_state,cs_attach_state,ps_attach_state,radio_interfaces,mcc,mnc,cell_id,pci,lte_rssi_dbm,lte_rsrq_db,lte_rsrp_dbm,lte_snr_db,nr5g_rsrp_dbm,nr5g_rsrq_db,nr5g_snr_db,ipv4_address,gateway,dns1,dns2,mtu,utm_ping_status,utm_latency_ms
2026-09-23T15:47:04.010+05:30,2026-09-23T15:47:03.607+05:30,2026-09-23T15:47:03.480+05:30,2026-09-23T15:47:03.493+05:30,127.866,584775,19.1341908,72.9120318,42.17,1.176,0.01,12.32,4,31,9,ARMED,/dev/cdc-wdm0,wwan_airtel,airtelgprs.com,CONNECTED,registered,,,1,404,92,231969045,332,-37 dBm,-12 dB,-65 dBm,6.0 dB,-64 dBm,-11 dB,16.0 dB,100.104.190.99,100.104.190.100,127.0.0.53,,1500,SUCCESS,73.921
2026-09-23T15:47:04.903+05:30,2026-09-23T15:47:04.512+05:30,2026-09-23T15:47:04.479+05:30,2026-09-23T15:47:04.494+05:30,32.774,585775,19.134191,72.9120318,42.2,1.209,0.01,12.45,4,31,9,ARMED,/dev/cdc-wdm0,wwan_airtel,airtelgprs.com,CONNECTED,registered,,,1,404,92,231969045,332,-37 dBm,-12 dB,-65 dBm,6.0 dB,-64 dBm,-11 dB,19.5 dB,100.104.190.99,100.104.190.100,127.0.0.53,,1500,SUCCESS,73.921
2026-09-23T15:47:23.080+05:30,2026-09-23T15:47:22.332+05:30,2026-09-23T15:47:22.229+05:30,2026-09-23T15:47:22.243+05:30,103.388,603525,19.1341917,72.9120328,42.21,1.211,0.0,12.46,4,31,9,ARMED,/dev/cdc-wdm0,wwan_airtel,airtelgprs.com,CONNECTED,registered,,,1,404,92,231969045,332,-37 dBm,-12 dB,-65 dBm,6.2 dB,-64 dBm,-11 dB,16.5 dB,100.104.190.99,100.104.190.100,127.0.0.53,,1500,SUCCESS,86.3
2026-09-23T15:47:23.975+05:30,2026-09-23T15:47:23.582+05:30,2026-09-23T15:47:23.479+05:30,2026-09-23T15:47:23.493+05:30,102.297,604775,19.1341917,72.9120328,42.2,1.203,0.01,12.21,4,31,9,ARMED,/dev/cdc-wdm0,wwan_airtel,airtelgprs.com,CONNECTED,registered,,,1,404,92,231969045,332,-37 dBm,-12 dB,-65 dBm,5.8 dB,-64 dBm,-11 dB,14.5 dB,100.104.190.99,100.104.190.100,127.0.0.53,,1500,SUCCESS,86.3
2026-09-23T15:47:24.869+05:30,2026-09-23T15:47:24.477+05:30,2026-09-23T15:47:24.229+05:30,2026-09-23T15:47:24.242+05:30,248.376,605525,19.1341917,72.9120329,42.2,1.209,0.0,12.44,4,31,9,ARMED,/dev/cdc-wdm0,wwan_airtel,airtelgprs.com,CONNECTED,registered,,,1,404,92,231969045,332,-37 dBm,-12 dB,-65 dBm,5.8 dB,-64 dBm,-11 dB,18.5 dB,100.104.190.99,100.104.190.100,127.0.0.53,,1500,SUCCESS,86.3
2026-09-23T15:47:25.764+05:30,2026-09-23T15:47:25.371+05:30,2026-09-23T15:47:25.228+05:30,2026-09-23T15:47:25.240+05:30,142.628,606525,19.1341918,72.9120329,42.21,1.216,0.01,12.24,4,31,9,ARMED,/dev/cdc-wdm0,wwan_airtel,airtelgprs.com,CONNECTED,registered,,,1,404,92,231969045,332,-37 dBm,-12 dB,-65 dBm,5.8 dB,-64 dBm,-11 dB,18.5 dB,100.104.190.99,100.104.190.100,127.0.0.53,,1500,SUCCESS,77.666
2026-09-23T15:47:26.662+05:30,2026-09-23T15:47:26.265+05:30,2026-09-23T15:47:26.229+05:30,2026-09-23T15:47:26.242+05:30,36.276,607525,19.1341917,72.9120328,42.22,1.221,0.0,12.66,4,31,9,ARMED,/dev/cdc-wdm0,wwan_airtel,airtelgprs.com,CONNECTED,registered,,,1,404,92,231969045,332,-37 dBm,-12 dB,-65 dBm,4.0 dB,-64 dBm,-11 dB,16.0 dB,100.104.190.99,100.104.190.100,127.0.0.53,,1500,SUCCESS,77.666
2026-09-23T15:47:27.557+05:30,2026-09-23T15:47:27.164+05:30,2026-09-23T15:47:26.979+05:30,2026-09-23T15:47:26.992+05:30,184.973,608275,19.1341917,72.9120327,42.21,1.219,0.0,12.64,4,31,9,ARMED,/dev/cdc-wdm0,wwan_airtel,airtelgprs.com,CONNECTED,registered,,,1,404,92,231969045,332,-37 dBm,-12 dB,-65 dBm,4.0 dB,-64 dBm,-11 dB,15.5 dB,100.104.190.99,100.104.190.100,127.0.0.53,,1500,SUCCESS,77.666
2026-09-23T15:47:28.452+05:30,2026-09-23T15:47:28.059+05:30,2026-09-23T15:47:27.981+05:30,2026-09-23T15:47:27.994+05:30,77.234,609275,19.1341917,72.9120326,42.21,1.213,0.01,11.9,4,31,9,ARMED,/dev/cdc-wdm0,wwan_airtel,airtelgprs.com,CONNECTED,registered,,,1,404,92,231969045,332,-37 dBm,-12 dB,-65 dBm,4.0 dB,-64 dBm,-11 dB,18.0 dB,100.104.190.99,100.104.190.100,127.0.0.53,,1500,SUCCESS,105.075
2026-09-23T15:47:29.349+05:30,2026-09-23T15:47:28.954+05:30,2026-09-23T15:47:28.730+05:30,2026-09-23T15:47:28.742+05:30,223.948,610025,19.1341917,72.9120326,42.22,1.222,0.02,12.54,4,31,9,ARMED,/dev/cdc-wdm0,wwan_airtel,airtelgprs.com,CONNECTED,registered,,,1,404,92,231969045,332,-37 dBm,-12 dB,-65 dBm,6.6 dB,-64 dBm,-11 dB,16.0 dB,100.104.190.99,100.104.190.100,127.0.0.53,,1500,SUCCESS,105.075
2026-09-23T15:47:30.247+05:30,2026-09-23T15:47:29.851+05:30,2026-09-23T15:47:29.731+05:30,2026-09-23T15:47:29.748+05:30,119.891,611025,19.1341916,72.9120324,42.23,1.234,0.01,12.46,4,31,9,ARMED,/dev/cdc-wdm0,wwan_airtel,airtelgprs.com,CONNECTED,registered,,,1,404,92,231969045,332,-37 dBm,-12 dB,-65 dBm,6.6 dB,-64 dBm,-11 dB,16.0 dB,100.104.190.99,100.104.190.100,127.0.0.53,,1500,SUCCESS,105.075
2026-09-23T15:47:31.527+05:30,2026-09-23T15:47:30.749+05:30,2026-09-23T15:47:30.729+05:30,2026-09-23T15:47:30.743+05:30,19.787,612025,19.1341916,72.9120324,42.23,1.234,0.0,12.63,4,31,9,ARMED,/dev/cdc-wdm0,wwan_airtel,airtelgprs.com,CONNECTED,registered,,,1,404,92,231969045,332,-37 dBm,-12 dB,-65 dBm,6.6 dB,-64 dBm,-11 dB,16.5 dB,100.104.190.99,100.104.190.100,127.0.0.53,,1500,SUCCESS,143.151
2026-09-23T15:47:32.421+05:30,2026-09-23T15:47:32.028+05:30,2026-09-23T15:47:31.982+05:30,2026-09-23T15:47:31.993+05:30,46.204,613275,19.1341917,72.9120323,42.25,1.25,0.01,12.54,4,31,9,ARMED,/dev/cdc-wdm0,wwan_airtel,airtelgprs.com,CONNECTED,registered,,,1,404,92,231969045,332,-37 dBm,-12 dB,-65 dBm,7.4 dB,-64 dBm,-11 dB,16.5 dB,100.104.190.99,100.104.190.100,127.0.0.53,,1500,SUCCESS,143.151
2026-09-23T15:47:33.319+05:30,2026-09-23T15:47:32.923+05:30,2026-09-23T15:47:32.732+05:30,2026-09-23T15:47:32.743+05:30,190.845,614025,19.1341918,72.9120323,42.26,1.266,0.01,12.53,4,31,9,ARMED,/dev/cdc-wdm0,wwan_airtel,airtelgprs.com,CONNECTED,registered,,,1,404,92,231969045,332,-37 dBm,-12 dB,-65 dBm,7.4 dB,-64 dBm,-11 dB,17.5 dB,100.104.190.99,100.104.190.100,127.0.0.53,,1500,SUCCESS,143.151
2026-09-23T15:48:07.207+05:30,2026-09-23T15:48:06.813+05:30,2026-09-23T15:48:06.729+05:30,2026-09-23T15:48:06.742+05:30,84.185,648025,19.1341944,72.9120249,42.22,0.021,0.0,12.57,4,31,9,ARMED,/dev/cdc-wdm0,wwan_airtel,airtelgprs.com,CONNECTED,registered,,,1,404,92,231969045,332,-37 dBm,-12 dB,-65 dBm,6.6 dB,-64 dBm,-11 dB,20.0 dB,100.104.190.99,100.104.190.100,127.0.0.53,,1500,SUCCESS,70.96
2026-09-23T15:48:08.098+05:30,2026-09-23T15:48:07.709+05:30,2026-09-23T15:48:07.480+05:30,2026-09-23T15:48:07.491+05:30,228.88,648775,19.1341946,72.9120249,42.24,0.048,0.01,12.56,4,31,9,ARMED,/dev/cdc-wdm0,wwan_airtel,airtelgprs.com,CONNECTED,registered,,,1,404,92,231969045,332,-37 dBm,-12 dB,-65 dBm,6.6 dB,-64 dBm,-11 dB,20.5 dB,100.104.190.99,100.104.190.100,127.0.0.53,,1500,SUCCESS,106.703
2026-09-23T15:48:09.000+05:30,2026-09-23T15:48:08.599+05:30,2026-09-23T15:48:08.481+05:30,2026-09-23T15:48:08.496+05:30,118.613,649775,19.1341948,72.9120248,42.26,0.068,0.04242640687119285,12.7,4,31,9,ARMED,/dev/cdc-wdm0,wwan_airtel,airtelgprs.com,CONNECTED,registered,,,1,404,92,231969045,332,-37 dBm,-12 dB,-65 dBm,9.0 dB,-64 dBm,-11 dB,21.0 dB,100.104.190.99,100.104.190.100,127.0.0.53,,1500,SUCCESS,106.703
2026-09-23T15:48:09.895+05:30,2026-09-23T15:48:09.502+05:30,2026-09-23T15:48:09.481+05:30,2026-09-23T15:48:09.493+05:30,21.212,650775,19.1341949,72.9120248,42.29,0.095,0.01414213562373095,12.59,4,31,9,ARMED,/dev/cdc-wdm0,wwan_airtel,airtelgprs.com,CONNECTED,registered,,,1,404,92,231969045,332,-37 dBm,-12 dB,-65 dBm,9.0 dB,-64 dBm,-11 dB,19.0 dB,100.104.190.99,100.104.190.100,127.0.0.53,,1500,SUCCESS,106.703
2026-09-23T15:48:10.791+05:30,2026-09-23T15:48:10.396+05:30,2026-09-23T15:48:10.230+05:30,2026-09-23T15:48:10.242+05:30,166.659,651525,19.1341948,72.9120247,42.3,0.107,0.05099019513592785,12.49,4,31,9,ARMED,/dev/cdc-wdm0,wwan_airtel,airtelgprs.com,CONNECTED,registered,,,1,404,92,231969045,332,-37 dBm,-12 dB,-65 dBm,9.0 dB,-64 dBm,-11 dB,20.0 dB,100.104.190.99,100.104.190.100,127.0.0.53,,1500,SUCCESS,74.71600000000001
2026-09-23T15:48:11.686+05:30,2026-09-23T15:48:11.293+05:30,2026-09-23T15:48:11.229+05:30,2026-09-23T15:48:11.242+05:30,63.572,652525,19.1341948,72.9120246,42.32,0.127,0.02,12.6,4,31,9,ARMED,/dev/cdc-wdm0,wwan_airtel,airtelgprs.com,CONNECTED,registered,,,1,404,92,231969045,332,-37 dBm,-12 dB,-65 dBm,6.2 dB,-64 dBm,-11 dB,18.0 dB,100.104.190.99,100.104.190.100,127.0.0.53,,1500,SUCCESS,74.71600000000001
2026-09-23T15:48:12.583+05:30,2026-09-23T15:48:12.188+05:30,2026-09-23T15:48:11.981+05:30,2026-09-23T15:48:11.994+05:30,207.657,653275,19.1341948,72.9120244,42.31,0.117,0.01414213562373095,12.79,4,31,9,ARMED,/dev/cdc-wdm0,wwan_airtel,airtelgprs.com,CONNECTED,registered,,,1,404,92,231969045,332,-37 dBm,-12 dB,-65 dBm,6.2 dB,-64 dBm,-11 dB,20.5 dB,100.104.190.99,100.104.190.100,127.0.0.53,,1500,SUCCESS,74.71600000000001
2026-09-23T15:48:18.442+05:30,2026-09-23T15:48:18.043+05:30,2026-09-23T15:48:17.981+05:30,2026-09-23T15:48:17.995+05:30,62.47,659275,19.1341947,72.9120235,42.33,0.024,0.0,12.74,4,31,9,ARMED,/dev/cdc-wdm0,wwan_airtel,airtelgprs.com,CONNECTED,registered,,,1,404,92,231969045,332,-37 dBm,-12 dB,-65 dBm,10.2 dB,-64 dBm,-11 dB,18.0 dB,100.104.190.99,100.104.190.100,127.0.0.53,,1500,SUCCESS,54.762
2026-09-23T15:48:19.365+05:30,2026-09-23T15:48:18.945+05:30,2026-09-23T15:48:18.731+05:30,2026-09-23T15:48:18.744+05:30,214.042,660025,19.1341946,72.9120232,42.33,0.023,0.01,12.72,4,31,9,ARMED,/dev/cdc-wdm0,wwan_airtel,airtelgprs.com,CONNECTED,registered,,,1,404,92,231969045,332,-37 dBm,-12 dB,-65 dBm,10.2 dB,-64 dBm,-11 dB,17.5 dB,100.104.190.99,100.104.190.100,127.0.0.53,,1500,SUCCESS,82.454
2026-09-23T15:48:20.266+05:30,2026-09-23T15:48:19.866+05:30,2026-09-23T15:48:19.730+05:30,2026-09-23T15:48:19.742+05:30,136.568,661025,19.1341945,72.9120227,42.35,0.04,0.0,12.77,4,31,9,ARMED,/dev/cdc-wdm0,wwan_airtel,airtelgprs.com,CONNECTED,registered,,,1,404,92,231969045,332,-37 dBm,-12 dB,-65 dBm,12.8 dB,-64 dBm,-11 dB,17.5 dB,100.104.190.99,100.104.190.100,127.0.0.53,,1500,SUCCESS,82.454
2026-09-23T15:48:21.157+05:30,2026-09-23T15:48:20.768+05:30,2026-09-23T15:48:20.731+05:30,2026-09-23T15:48:20.744+05:30,36.444,662025,19.1341946,72.9120223,42.38,0.076,0.0,12.66,4,31,9,ARMED,/dev/cdc-wdm0,wwan_airtel,airtelgprs.com,CONNECTED,registered,,,1,404,92,231969045,332,-37 dBm,-12 dB,-65 dBm,12.8 dB,-64 dBm,-11 dB,19.0 dB,100.104.190.99,100.104.190.100,127.0.0.53,,1500,SUCCESS,82.454
2026-09-23T15:48:22.252+05:30,2026-09-23T15:48:21.658+05:30,2026-09-23T15:48:21.479+05:30,2026-09-23T15:48:21.487+05:30,179.432,662775,19.1341946,72.9120222,42.4,0.094,0.01,12.72,4,31,9,ARMED,/dev/cdc-wdm0,wwan_airtel,airtelgprs.com,CONNECTED,registered,,,1,404,92,231969045,332,-37 dBm,-12 dB,-65 dBm,12.8 dB,-64 dBm,-11 dB,16.0 dB,100.104.190.99,100.104.190.100,127.0.0.53,,1500,SUCCESS,91.871
2026-09-23T15:48:23.177+05:30,2026-09-23T15:48:22.754+05:30,2026-09-23T15:48:22.730+05:30,2026-09-23T15:48:22.744+05:30,23.816,664025,19.1341946,72.9120222,42.46,0.157,0.0,12.91,4,31,9,ARMED,/dev/cdc-wdm0,wwan_airtel,airtelgprs.com,CONNECTED,registered,,,1,404,92,231969045,332,-37 dBm,-12 dB,-65 dBm,11.8 dB,-64 dBm,-11 dB,18.5 dB,100.104.190.99,100.104.190.100,127.0.0.53,,1500,SUCCESS,91.871
2026-09-23T15:48:24.072+05:30,2026-09-23T15:48:23.679+05:30,2026-09-23T15:48:23.479+05:30,2026-09-23T15:48:23.492+05:30,200.101,664775,19.1341946,72.9120223,42.47,0.168,0.02,13.08,4,31,9,ARMED,/dev/cdc-wdm0,wwan_airtel,airtelgprs.com,CONNECTED,registered,,,1,404,92,231969045,332,-37 dBm,-12 dB,-65 dBm,11.8 dB,-64 dBm,-11 dB,17.0 dB,100.104.190.99,100.104.190.100,127.0.0.53,,1500,SUCCESS,91.871
2026-09-23T15:48:24.967+05:30,2026-09-23T15:48:24.574+05:30,2026-09-23T15:48:24.480+05:30,2026-09-23T15:48:24.493+05:30,94.123,665775,19.1341946,72.9120222,42.5,0.193,0.05099019513592785,12.78,4,31,9,ARMED,/dev/cdc-wdm0,wwan_airtel,airtelgprs.com,CONNECTED,registered,,,1,404,92,231969045,332,-37 dBm,-12 dB,-65 dBm,11.8 dB,-64 dBm,-11 dB,18.5 dB,100.104.190.99,100.104.190.100,127.0.0.53,,1500,SUCCESS,85.465
2026-09-23T15:48:25.862+05:30,2026-09-23T15:48:25.468+05:30,2026-09-23T15:48:25.229+05:30,2026-09-23T15:48:25.241+05:30,239.209,666525,19.1341939,72.9120234,43.23,0.927,0.396232255123179,38.63,4,31,9,ARMED,/dev/cdc-wdm0,wwan_airtel,airtelgprs.com,CONNECTED,registered,,,1,404,92,231969045,332,-37 dBm,-12 dB,-65 dBm,11.8 dB,-69 dBm,-11 dB,9.0 dB,100.104.190.99,100.104.190.100,127.0.0.53,,1500,SUCCESS,85.465
2026-09-23T15:48:26.761+05:30,2026-09-23T15:48:26.364+05:30,2026-09-23T15:48:26.230+05:30,2026-09-23T15:48:26.242+05:30,134.372,667525,19.1341933,72.9120251,44.56,2.251,0.20808652046684814,37.37,4,31,9,ARMED,/dev/cdc-wdm0,wwan_airtel,airtelgprs.com,CONNECTED,registered,,,1,404,92,231969045,332,-30 dBm,-12 dB,-65 dBm,12.6 dB,-69 dBm,-11 dB,12.0 dB,100.104.190.99,100.104.190.100,127.0.0.53,,1500,SUCCESS,85.465
2026-09-23T15:48:27.653+05:30,2026-09-23T15:48:27.262+05:30,2026-09-23T15:48:27.230+05:30,2026-09-23T15:48:27.244+05:30,32.412,668525,19.1341898,72.9120253,44.61,2.307,0.5048762224545735,36.83,4,31,9,ARMED,/dev/cdc-wdm0,wwan_airtel,airtelgprs.com,CONNECTED,registered,,,1,404,92,231969045,332,-30 dBm,-12 dB,-65 dBm,12.6 dB,-69 dBm,-11 dB,9.0 dB,100.104.190.99,100.104.190.100,127.0.0.53,,1500,SUCCESS,88.327
2026-09-23T15:48:28.551+05:30,2026-09-23T15:48:28.155+05:30,2026-09-23T15:48:27.982+05:30,2026-09-23T15:48:27.995+05:30,173.043,669275,19.1341861,72.9120246,44.55,2.245,0.6488451279003334,35.26,4,31,9,ARMED,/dev/cdc-wdm0,wwan_airtel,airtelgprs.com,CONNECTED,registered,,,1,404,92,231969045,332,-30 dBm,-12 dB,-65 dBm,12.6 dB,-69 dBm,-11 dB,11.5 dB,100.104.190.99,100.104.190.100,127.0.0.53,,1500,SUCCESS,88.327
2026-09-23T15:48:29.447+05:30,2026-09-23T15:48:29.053+05:30,2026-09-23T15:48:28.979+05:30,2026-09-23T15:48:28.993+05:30,73.936,670275,19.1341823,72.9120235,44.59,2.285,0.17262676501632068,36.27,4,31,9,ARMED,/dev/cdc-wdm0,wwan_airtel,airtelgprs.com,CONNECTED,registered,,,1,404,92,231969045,332,-30 dBm,-12 dB,-60 dBm,12.4 dB,-69 dBm,-11 dB,16.5 dB,100.104.190.99,100.104.190.100,127.0.0.53,,1500,SUCCESS,88.327
2026-09-23T15:48:30.533+05:30,2026-09-23T15:48:29.948+05:30,2026-09-23T15:48:29.730+05:30,2026-09-23T15:48:29.744+05:30,218.671,671025,19.1341823,72.912024,44.58,2.278,0.22135943621178655,36.05,4,31,9,ARMED,/dev/cdc-wdm0,wwan_airtel,airtelgprs.com,CONNECTED,registered,,,1,404,92,231969045,332,-30 dBm,-12 dB,-60 dBm,12.4 dB,-69 dBm,-11 dB,12.0 dB,100.104.190.99,100.104.190.100,127.0.0.53,,1500,SUCCESS,89.318
2026-09-23T15:48:31.431+05:30,2026-09-23T15:48:31.035+05:30,2026-09-23T15:48:30.980+05:30,2026-09-23T15:48:30.996+05:30,54.311,672275,19.134186,72.9120256,44.56,2.25,0.7080254232723568,35.76,4,31,9,ARMED,/dev/cdc-wdm0,wwan_airtel,airtelgprs.com,CONNECTED,registered,,,1,404,92,231969045,332,-30 dBm,-12 dB,-60 dBm,12.4 dB,-69 dBm,-11 dB,12.5 dB,100.104.190.99,100.104.190.100,127.0.0.53,,1500,SUCCESS,89.318
2026-09-23T15:48:32.326+05:30,2026-09-23T15:48:31.933+05:30,2026-09-23T15:48:31.730+05:30,2026-09-23T15:48:31.744+05:30,203.406,673025,19.1341896,72.9120254,45.13,2.822,0.5445181356024793,41.36,4,31,9,ARMED,/dev/cdc-wdm0,wwan_airtel,airtelgprs.com,CONNECTED,registered,,,1,404,92,231969045,332,-30 dBm,-12 dB,-60 dBm,9.8 dB,-69 dBm,-11 dB,11.0 dB,100.104.190.99,100.104.190.100,127.0.0.53,,1500,SUCCESS,89.318
2026-09-23T15:48:33.221+05:30,2026-09-23T15:48:32.828+05:30,2026-09-23T15:48:32.732+05:30,2026-09-23T15:48:32.745+05:30,96.119,674025,19.1341968,72.9120264,45.77,3.467,0.9340770846134703,39.18,4,31,9,ARMED,/dev/cdc-wdm0,wwan_airtel,airtelgprs.com,CONNECTED,registered,,,1,404,92,231969045,332,-30 dBm,-12 dB,-60 dBm,9.8 dB,-69 dBm,-11 dB,11.0 dB,100.104.190.99,100.104.190.100,127.0.0.53,,1500,SUCCESS,76.174
2026-09-23T15:48:34.120+05:30,2026-09-23T15:48:33.723+05:30,2026-09-23T15:48:33.480+05:30,2026-09-23T15:48:33.493+05:30,242.962,674775,19.1342017,72.9120277,45.8,3.492,0.532634959423431,41.82,4,31,9,ARMED,/dev/cdc-wdm0,wwan_airtel,airtelgprs.com,CONNECTED,registered,,,1,404,92,231969045,332,-30 dBm,-12 dB,-60 dBm,9.8 dB,-62 dBm,-11 dB,13.0 dB,100.104.190.99,100.104.190.100,127.0.0.53,,1500,SUCCESS,76.174
2026-09-23T15:48:35.016+05:30,2026-09-23T15:48:34.621+05:30,2026-09-23T15:48:34.480+05:30,2026-09-23T15:48:34.493+05:30,141.555,675775,19.1342023,72.912035,45.87,3.561,0.4338202392696773,41.25,4,31,9,ARMED,/dev/cdc-wdm0,wwan_airtel,airtelgprs.com,CONNECTED,registered,,,1,404,92,231969045,332,-30 dBm,-12 dB,-60 dBm,9.8 dB,-68 dBm,-11 dB,12.5 dB,100.104.190.99,100.104.190.100,127.0.0.53,,1500,SUCCESS,76.174
2026-09-23T15:48:35.910+05:30,2026-09-23T15:48:35.518+05:30,2026-09-23T15:48:35.480+05:30,2026-09-23T15:48:35.494+05:30,37.986,676775,19.1342062,72.9120365,45.88,3.575,1.1741379816699569,41.57,4,31,9,ARMED,/dev/cdc-wdm0,wwan_airtel,airtelgprs.com,CONNECTED,registered,,,1,404,92,231969045,332,-30 dBm,-12 dB,-60 dBm,11.6 dB,-68 dBm,-11 dB,16.0 dB,100.104.190.99,100.104.190.100,127.0.0.53,,1500,SUCCESS,108.681
2026-09-23T15:48:36.806+05:30,2026-09-23T15:48:36.412+05:30,2026-09-23T15:48:36.229+05:30,2026-09-23T15:48:36.243+05:30,182.805,677525,19.1342134,72.9120417,45.91,3.606,1.1232987136109434,41.25,4,31,9,ARMED,/dev/cdc-wdm0,wwan_airtel,airtelgprs.com,CONNECTED,registered,,,1,404,92,231969045,332,-30 dBm,-12 dB,-60 dBm,11.6 dB,-68 dBm,-11 dB,17.5 dB,100.104.190.99,100.104.190.100,127.0.0.53,,1500,SUCCESS,108.681
2026-09-23T15:48:37.702+05:30,2026-09-23T15:48:37.308+05:30,2026-09-23T15:48:37.230+05:30,2026-09-23T15:48:37.242+05:30,77.937,678525,19.1342134,72.9120402,45.88,3.573,0.18867962264113206,41.03,4,31,9,ARMED,/dev/cdc-wdm0,wwan_airtel,airtelgprs.com,CONNECTED,registered,,,1,404,92,231969045,332,-30 dBm,-12 dB,-60 dBm,11.6 dB,-68 dBm,-11 dB,15.5 dB,100.104.190.99,100.104.190.100,127.0.0.53,,1500,SUCCESS,108.681
2026-09-23T15:48:38.824+05:30,2026-09-23T15:48:38.204+05:30,2026-09-23T15:48:37.979+05:30,2026-09-23T15:48:37.987+05:30,224.627,679275,19.1342114,72.91204,45.89,3.587,0.17029386365926402,80.23,4,31,9,ARMED,/dev/cdc-wdm0,wwan_airtel,airtelgprs.com,CONNECTED,registered,,,1,404,92,231969045,332,-36 dBm,-12 dB,-60 dBm,6.6 dB,-61 dBm,-11 dB,17.0 dB,100.104.190.99,100.104.190.100,127.0.0.53,,1500,SUCCESS,98.765
2026-09-23T15:48:39.717+05:30,2026-09-23T15:48:39.326+05:30,2026-09-23T15:48:39.230+05:30,2026-09-23T15:48:39.243+05:30,96.498,680525,19.1342078,72.912042,45.93,3.625,0.3328663395418648,38.37,4,31,9,ARMED,/dev/cdc-wdm0,wwan_airtel,airtelgprs.com,CONNECTED,registered,,,1,404,92,231969045,332,-36 dBm,-12 dB,-60 dBm,6.6 dB,-66 dBm,-11 dB,13.0 dB,100.104.190.99,100.104.190.100,127.0.0.53,,1500,SUCCESS,98.765
2026-09-23T15:48:40.615+05:30,2026-09-23T15:48:40.219+05:30,2026-09-23T15:48:39.982+05:30,2026-09-23T15:48:39.996+05:30,236.532,681275,19.1342057,72.9120417,45.9,3.59,0.5119570294468082,354.26,4,31,9,ARMED,/dev/cdc-wdm0,wwan_airtel,airtelgprs.com,CONNECTED,registered,,,1,404,92,231969045,332,-36 dBm,-12 dB,-60 dBm,6.6 dB,-66 dBm,-11 dB,19.5 dB,100.104.190.99,100.104.190.100,127.0.0.53,,1500,SUCCESS,98.765
2026-09-23T15:48:41.511+05:30,2026-09-23T15:48:41.117+05:30,2026-09-23T15:48:40.982+05:30,2026-09-23T15:48:40.995+05:30,135.279,682275,19.1342065,72.9120409,46.01,3.706,1.140043858805441,3.07,4,31,9,ARMED,/dev/cdc-wdm0,wwan_airtel,airtelgprs.com,CONNECTED,registered,,,1,404,92,231969045,332,-36 dBm,-12 dB,-60 dBm,6.8 dB,-66 dBm,-11 dB,19.0 dB,100.104.190.99,100.104.190.100,127.0.0.53,,1500,SUCCESS,74.684
2026-09-23T15:48:42.407+05:30,2026-09-23T15:48:42.013+05:30,2026-09-23T15:48:41.981+05:30,2026-09-23T15:48:41.993+05:30,31.694,683275,19.134228,72.9120422,46.39,4.082,3.230479840519052,2.49,4,31,9,ARMED,/dev/cdc-wdm0,wwan_airtel,airtelgprs.com,CONNECTED,registered,,,1,404,92,231969045,332,-36 dBm,-12 dB,-60 dBm,6.8 dB,-66 dBm,-11 dB,21.0 dB,100.104.190.99,100.104.190.100,127.0.0.53,,1500,SUCCESS,74.684
2026-09-23T15:48:43.302+05:30,2026-09-23T15:48:42.909+05:30,2026-09-23T15:48:42.731+05:30,2026-09-23T15:48:42.744+05:30,178.401,684025,19.1342494,72.9120465,46.59,4.28,2.806314308839977,5.89,4,31,9,ARMED,/dev/cdc-wdm0,wwan_airtel,airtelgprs.com,CONNECTED,registered,,,1,404,92,231969045,332,-36 dBm,-12 dB,-60 dBm,6.8 dB,-66 dBm,-11 dB,21.0 dB,100.104.190.99,100.104.190.100,127.0.0.53,,1500,SUCCESS,74.684
2026-09-23T15:48:44.199+05:30,2026-09-23T15:48:43.804+05:30,2026-09-23T15:48:43.731+05:30,2026-09-23T15:48:43.744+05:30,72.348,685025,19.1342667,72.9120515,46.71,4.4,1.5138031576133009,10.47,4,31,9,ARMED,/dev/cdc-wdm0,wwan_airtel,airtelgprs.com,CONNECTED,registered,,,1,404,92,231969045,332,-36 dBm,-12 dB,-60 dBm,11.2 dB,-66 dBm,-11 dB,21.0 dB,100.104.190.99,100.104.190.100,127.0.0.53,,1500,SUCCESS,88.399
2026-09-23T15:48:45.093+05:30,2026-09-23T15:48:44.701+05:30,2026-09-23T15:48:44.481+05:30,2026-09-23T15:48:44.495+05:30,219.564,685775,19.1342752,72.9120553,46.69,4.383,1.1624543001770005,10.31,4,31,9,ARMED,/dev/cdc-wdm0,wwan_airtel,airtelgprs.com,CONNECTED,registered,,,1,404,92,231969045,332,-36 dBm,-12 dB,-60 dBm,11.2 dB,-66 dBm,-11 dB,19.0 dB,100.104.190.99,100.104.190.100,127.0.0.53,,1500,SUCCESS,88.399
